Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      16/16          std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::operator*() const [31]
                0.00    0.00      16/43          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [16]
                0.00    0.00      16/16          std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::operator++() [33]
                0.00    0.00      16/16          void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [34]
-----------------------------------------------
                0.00    0.00       7/7           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [49]
[79]     0.0    0.00    0.00       7         void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [79]
                0.00    0.00      14/16          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [32]
                0.00    0.00       7/7           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_check_len(unsigned long, char const*) const [74]
                0.00    0.00       7/7           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [75]
                0.00    0.00       7/56          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&) [11]
                0.00    0.00       7/45          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [15]
                0.00    0.00       7/11          _ZNSt16allocator_traitsISaINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEE9constructIS5_IS5_EEEvRS6_PT_DpOT0_ [48]
                0.00    0.00       7/7           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_move_if_noexcept_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [82]
                0.00    0.00       7/9           void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [70]
                0.00    0.00       7/9           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [63]
-----------------------------------------------
                0.00    0.00       7/7           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [81]
[80]     0.0    0.00    0.00       7         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [80]
                0.00    0.00       7/7           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [78]
-----------------------------------------------
                0.00    0.00       7/7           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_move_if_noexcept_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [82]
[81]     0.0    0.00    0.00       7         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [81]
                0.00    0.00       7/7           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [80]
-----------------------------------------------
                0.00    0.00       7/7           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [79]
[82]     0.0    0.00    0.00       7         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_move_if_noexcept_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [82]
                0.00    0.00      14/14          std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> std::__make_move_if_noexcept_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [44]
                0.00    0.00       7/7           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [81]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::begin() [105]
                0.00    0.00       3/6           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::end() [104]
[83]     0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >::__normal_iterator(std::pair<Point, Point>* const&) [83]
-----------------------------------------------
                0.00    0.00       6/6           bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [102]
[84]     0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [84]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<std::pair<Point, Point>*>(std::pair<Point, Point>*, std::pair<Point, Point>*) [87]
[85]     0.0    0.00    0.00       6         void std::_Destroy_aux<true>::__destroy<std::pair<Point, Point>*>(std::pair<Point, Point>*, std::pair<Point, Point>*) [85]
-----------------------------------------------
                0.00    0.00       1/6           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::~_Vector_base() [161]
                0.00    0.00       5/6           void std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_emplace_back_aux<std::pair<Point, Point> >(std::pair<Point, Point>&&) [96]
[86]     0.0    0.00    0.00       6         std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_deallocate(std::pair<Point, Point>*, unsigned long) [86]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::pair<Point, Point> > >::deallocate(std::allocator<std::pair<Point, Point> >&, std::pair<Point, Point>*, unsigned long) [93]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<std::pair<Point, Point>*, std::pair<Point, Point> >(std::pair<Point, Point>*, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> >&) [88]
[87]     0.0    0.00    0.00       6         void std::_Destroy<std::pair<Point, Point>*>(std::pair<Point, Point>*, std::pair<Point, Point>*) [87]
                0.00    0.00       6/6           void std::_Destroy_aux<true>::__destroy<std::pair<Point, Point>*>(std::pair<Point, Point>*, std::pair<Point, Point>*) [85]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::~vector() [165]
                0.00    0.00       5/6           void std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_emplace_back_aux<std::pair<Point, Point> >(std::pair<Point, Point>&&) [96]
[88]     0.0    0.00    0.00       6         void std::_Destroy<std::pair<Point, Point>*, std::pair<Point, Point> >(std::pair<Point, Point>*, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> >&) [88]
                0.00    0.00       6/6           void std::_Destroy<std::pair<Point, Point>*>(std::pair<Point, Point>*, std::pair<Point, Point>*) [87]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::pair<Point, Point> > >::deallocate(std::allocator<std::pair<Point, Point> >&, std::pair<Point, Point>*, unsigned long) [93]
[89]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::pair<Point, Point> >::deallocate(std::pair<Point, Point>*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::pair<Point, Point> > >::allocate(std::allocator<std::pair<Point, Point> >&, unsigned long) [94]
[90]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::pair<Point, Point> >::allocate(unsigned long, void const*) [90]
                0.00    0.00       5/15          __gnu_cxx::new_allocator<std::pair<Point, Point> >::max_size() const [35]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_emplace_back_aux<std::pair<Point, Point> >(std::pair<Point, Point>&&) [96]
[91]     0.0    0.00    0.00       5         std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_check_len(unsigned long, char const*) const [91]
                0.00    0.00      20/25          std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::size() const [22]
                0.00    0.00      10/10          std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::max_size() const [54]
                0.00    0.00       5/12          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [45]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_emplace_back_aux<std::pair<Point, Point> >(std::pair<Point, Point>&&) [96]
[92]     0.0    0.00    0.00       5         std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_allocate(unsigned long) [92]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::pair<Point, Point> > >::allocate(std::allocator<std::pair<Point, Point> >&, unsigned long) [94]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_deallocate(std::pair<Point, Point>*, unsigned long) [86]
[93]     0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::pair<Point, Point> > >::deallocate(std::allocator<std::pair<Point, Point> >&, std::pair<Point, Point>*, unsigned long) [93]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::pair<Point, Point> >::deallocate(std::pair<Point, Point>*, unsigned long) [89]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_allocate(unsigned long) [92]
[94]     0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::pair<Point, Point> > >::allocate(std::allocator<std::pair<Point, Point> >&, unsigned long) [94]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::pair<Point, Point> >::allocate(unsigned long, void const*) [90]
-----------------------------------------------
                0.00    0.00       5/5           std::pair<Point, Point>* std::uninitialized_copy<std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*>(std::move_iterator<std::pair<Point, Point>*>, std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*) [97]
[95]     0.0    0.00    0.00       5         std::pair<Point, Point>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*>(std::move_iterator<std::pair<Point, Point>*>, std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*) [95]
                0.00    0.00      20/20          bool std::operator!=<std::pair<Point, Point>*>(std::move_iterator<std::pair<Point, Point>*> const&, std::move_iterator<std::pair<Point, Point>*> const&) [27]
                0.00    0.00      15/15          std::move_iterator<std::pair<Point, Point>*>::operator*() const [36]
                0.00    0.00      15/15          std::pair<Point, Point>* std::__addressof<std::pair<Point, Point> >(std::pair<Point, Point>&) [39]
                0.00    0.00      15/15          std::move_iterator<std::pair<Point, Point>*>::operator++() [37]
                0.00    0.00      15/15          void std::_Construct<std::pair<Point, Point>, std::pair<Point, Point> >(std::pair<Point, Point>*, std::pair<Point, Point>&&) [38]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::emplace_back<std::pair<Point, Point> >(std::pair<Point, Point>&&) [66]
[96]     0.0    0.00    0.00       5         void std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_emplace_back_aux<std::pair<Point, Point> >(std::pair<Point, Point>&&) [96]
                0.00    0.00      10/11          std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_get_Tp_allocator() [47]
                0.00    0.00       5/5           std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_check_len(unsigned long, char const*) const [91]
                0.00    0.00       5/5           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_allocate(unsigned long) [92]
                0.00    0.00       5/47          std::pair<Point, Point>&& std::forward<std::pair<Point, Point> >(std::remove_reference<std::pair<Point, Point> >::type&) [13]
                0.00    0.00       5/25          std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::size() const [22]
                0.00    0.00       5/9           void std::allocator_traits<std::allocator<std::pair<Point, Point> > >::construct<std::pair<Point, Point>, std::pair<Point, Point> >(std::allocator<std::pair<Point, Point> >&, std::pair<Point, Point>*, std::pair<Point, Point>&&) [64]
                0.00    0.00       5/5           std::pair<Point, Point>* std::__uninitialized_move_if_noexcept_a<std::pair<Point, Point>*, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> > >(std::pair<Point, Point>*, std::pair<Point, Point>*, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> >&) [99]
                0.00    0.00       5/6           void std::_Destroy<std::pair<Point, Point>*, std::pair<Point, Point> >(std::pair<Point, Point>*, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> >&) [88]
                0.00    0.00       5/6           std::_Vector_base<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_deallocate(std::pair<Point, Point>*, unsigned long) [86]
-----------------------------------------------
                0.00    0.00       5/5           std::pair<Point, Point>* std::__uninitialized_copy_a<std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*, std::pair<Point, Point> >(std::move_iterator<std::pair<Point, Point>*>, std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> >&) [98]
[97]     0.0    0.00    0.00       5         std::pair<Point, Point>* std::uninitialized_copy<std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*>(std::move_iterator<std::pair<Point, Point>*>, std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*) [97]
                0.00    0.00       5/5           std::pair<Point, Point>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*>(std::move_iterator<std::pair<Point, Point>*>, std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*) [95]
-----------------------------------------------
                0.00    0.00       5/5           std::pair<Point, Point>* std::__uninitialized_move_if_noexcept_a<std::pair<Point, Point>*, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> > >(std::pair<Point, Point>*, std::pair<Point, Point>*, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> >&) [99]
[98]     0.0    0.00    0.00       5         std::pair<Point, Point>* std::__uninitialized_copy_a<std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*, std::pair<Point, Point> >(std::move_iterator<std::pair<Point, Point>*>, std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> >&) [98]
                0.00    0.00       5/5           std::pair<Point, Point>* std::uninitialized_copy<std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*>(std::move_iterator<std::pair<Point, Point>*>, std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*) [97]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::_M_emplace_back_aux<std::pair<Point, Point> >(std::pair<Point, Point>&&) [96]
[99]     0.0    0.00    0.00       5         std::pair<Point, Point>* std::__uninitialized_move_if_noexcept_a<std::pair<Point, Point>*, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> > >(std::pair<Point, Point>*, std::pair<Point, Point>*, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> >&) [99]
                0.00    0.00      10/10          std::move_iterator<std::pair<Point, Point>*> std::__make_move_if_noexcept_iterator<std::pair<Point, Point>*, std::move_iterator<std::pair<Point, Point>*> >(std::pair<Point, Point>*) [57]
                0.00    0.00       5/5           std::pair<Point, Point>* std::__uninitialized_copy_a<std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*, std::pair<Point, Point> >(std::move_iterator<std::pair<Point, Point>*>, std::move_iterator<std::pair<Point, Point>*>, std::pair<Point, Point>*, std::allocator<std::pair<Point, Point> >&) [98]
-----------------------------------------------
                0.00    0.00       4/4           store_row_col_value(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int&, unsigned int&) [143]
[100]    0.0    0.00    0.00       4         bool __gnu_cxx::operator!=<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [100]
                0.00    0.00       8/8           __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [71]
-----------------------------------------------
                0.00    0.00       3/3           store_row_col_value(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int&, unsigned int&) [143]
[101]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [101]
-----------------------------------------------
                0.00    0.00       3/3           Maze::GetInput(char const*) [150]
[102]    0.0    0.00    0.00       3         bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [102]
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [84]
-----------------------------------------------
                0.00    0.00       3/3           store_row_col_value(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int&, unsigned int&) [143]
[103]    0.0    0.00    0.00       3         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [103]
-----------------------------------------------
                0.00    0.00       1/3           Maze::canRoadConnect() [147]
                0.00    0.00       1/3           Maze::ConnectMaze() [145]
                0.00    0.00       1/3           Maze::isValueLeagal() [146]
[104]    0.0    0.00    0.00       3         std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::end() [104]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >::__normal_iterator(std::pair<Point, Point>* const&) [83]
-----------------------------------------------
                0.00    0.00       1/3           Maze::canRoadConnect() [147]
                0.00    0.00       1/3           Maze::ConnectMaze() [145]
                0.00    0.00       1/3           Maze::isValueLeagal() [146]
[105]    0.0    0.00    0.00       3         std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > >::begin() [105]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<std::pair<Point, Point>*, std::vector<std::pair<Point, Point>, std::allocator<std::pair<Point, Point> > > >::__normal_iterator(std::pair<Point, Point>* const&) [83]
-----------------------------------------------
                0.00    0.00       3/3           bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [107]
[106]    0.0    0.00    0.00       3         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [106]
-----------------------------------------------
                0.00    0.00       3/3           Maze::Move(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [149]
[107]    0.0    0.00    0.00       3         bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [107]
